,PopRatio,KC,LC,aKC,Prol_KC,Diff_KC,preDiff_KC,pDC,iDC,M1,M2,Neutrophil,Th0,Th1,Th2,Th17,Th22,Treg,Fibroblast,Division,Death,ILC3
101,1.01608670893963,0.347089414947454,0.607000254048092,0.999999999999985,0.366272632809873,0.067498798697943,0.016272098441467,0.996569693800664,0.999999999999985,0.799808292436639,0.012554025411639,0.918549736420028,0.833918218439122,0.250655790111114,0,0.292429558711638,0.317041933878,0.587548360504699,0.130718172292315,0.001298116392668,0.000843373116996,0.769413242540238
102,1.016548767538,0.348320762239033,0.603464369613254,0.999999999999985,0.368542533874344,0.070815092231572,0.016284247536182,0.996660474112217,0.999999999999985,0.804205558899422,0.013473281999911,0.918798583986779,0.835291891783633,0.261329865657069,0,0.301750534447714,0.330007992836908,0.585335903511836,0.134380447192739,0.001690011542525,0.001382832691542,0.776571230098188
103,1.01686102982037,0.347687251848855,0.602384038949363,0.99999999999998,0.375882571972357,0.073370297772366,0.017176179634447,0.996608345417487,0.99999999999998,0.802219182902748,0.015928460975503,0.921303104085002,0.840468632167586,0.267604155778978,0,0.320715660251527,0.342854134308736,0.586812471536102,0.139502698847015,0.001884503091935,0.001241165741511,0.784471510715227
104,1.01751521450102,0.347544190181621,0.602852150027297,0.999999999999983,0.39083442376932,0.074892995757642,0.016334953304278,0.99662993465568,0.999999999999983,0.803901053316277,0.015560831700783,0.926771824351271,0.842328090952103,0.277234432942187,0,0.327338932435471,0.350585063976435,0.587918724714067,0.150416651312856,0.001231903184495,0.001100995014612,0.788568100394972
105,1.01764841555556,0.341498291958279,0.600114177945524,0.999999999999985,0.391033277226297,0.072449489685898,0.017934301219634,0.996493502770347,0.999999999999985,0.81165141181117,0.014445818057624,0.929044819037346,0.850939864373557,0.288222629886091,0,0.342048345222589,0.358411663597221,0.585189604574774,0.153999530654817,0.001710438444922,0.000440255345197,0.790974428365146
106,1.01894101537445,0.338928201541918,0.598010533751383,0.999999999999987,0.398411923742431,0.074410334689633,0.018986450234602,0.996421506347618,0.999999999999987,0.812852394141755,0.015252352700882,0.93050257017809,0.856693847811617,0.296735294449263,0,0.352038923072222,0.364998438337383,0.584952915829535,0.159868772921524,0.001795106436536,0.001123359550631,0.798824430774164
107,1.01962548582843,0.331273349333223,0.593415370370914,0.999999999999981,0.406284678081886,0.076713451767309,0.020139556851659,0.996332652243352,0.999999999999981,0.818991971466108,0.015540523114898,0.928571239902654,0.85757594788815,0.30791882662893,0,0.360496637507059,0.377167163800388,0.579449930278426,0.168424509816282,0.001585918410461,0.001205143194849,0.802402743255671
108,1.02001373394262,0.328723660379061,0.587323129305884,0.999999999999985,0.409986942782972,0.075983434642982,0.021412894576229,0.996419395890174,0.999999999999985,0.819097281893055,0.016949180633733,0.933443397402092,0.860891219602291,0.320173176792042,0,0.369273399345427,0.381292879347728,0.574379917210255,0.175840064844238,0.001357854832526,0.000994593150609,0.812212309461139
109,1.02035348833922,0.328100516200852,0.580637650097006,0.999999999999982,0.411044723905598,0.076199178586696,0.020667980227272,0.996161359475282,0.999999999999982,0.819385915326439,0.017526826306835,0.937160159677764,0.866049710632868,0.327334190937093,0,0.374852916558455,0.382636765993663,0.568238364973016,0.181940926295489,0.001051745281587,0.000505874777452,0.818986016857494
110,1.02091046921227,0.317528324605902,0.57345725856972,0.999999999999989,0.415256731839325,0.077357982936895,0.022188609989491,0.996082315790594,0.999999999999989,0.819404775808633,0.018116736164629,0.938755937786798,0.869946559293621,0.335739368819561,0,0.390577864364159,0.391728137518682,0.563503107458902,0.189616290548866,0.001563601882449,0.001084657978284,0.824794999930953
111,1.02139942805819,0.309342168263804,0.5721847113031,0.999999999999985,0.423634080378532,0.076571202432371,0.023663262581399,0.996347748019644,0.999999999999985,0.819121663759591,0.017773889416744,0.938330526277525,0.876718696887249,0.346156032321234,0,0.404716284228878,0.401754186329676,0.562573735226525,0.204274679001987,0.001673432011148,0.000532717115271,0.836714523223966
112,1.0225645536004,0.305911991393526,0.571888435422065,0.999999999999982,0.422957759162455,0.078459044489641,0.024702326202763,0.995839935382173,0.999999999999982,0.816554518292811,0.020435397380383,0.93951563550345,0.879320484191983,0.362555328580728,0,0.417266928980439,0.409469039815944,0.562048741188603,0.20580965245538,0.00191777545764,0.00125102638553,0.836241682591021
113,1.02324634756767,0.302389281354967,0.566084502826338,0.999999999999985,0.434359408757747,0.079904705307086,0.028831619002072,0.996237962898611,0.999999999999985,0.823725118139825,0.019856730239251,0.943931731018077,0.885279448457194,0.371680544043089,0,0.427503277275923,0.42060566430652,0.556631775071237,0.217395060976876,0.002055462301859,0.001746329921707,0.835024430372776
114,1.02356266614656,0.299857794783594,0.566951386629427,0.999999999999988,0.436262087079905,0.08061283525828,0.026255326833402,0.996366784531621,0.999999999999988,0.824519241725135,0.020916878370151,0.947044212602905,0.888994184618182,0.383934281773047,0,0.432545569132919,0.425228064484912,0.556041675186442,0.224995902237381,0.002503813207231,0.00102655126616,0.84100631767103
115,1.02507473631754,0.297806367719538,0.570128672897764,0.999999999999988,0.44138086028867,0.080809819046446,0.028465251314458,0.996675981738728,0.999999999999988,0.830434601746962,0.020882521181868,0.948762222447338,0.892158149826644,0.39234896938362,0,0.438657480378993,0.433299226136455,0.561972863307879,0.233465136068187,0.001868014942217,0.001525611894972,0.846641630413858
116,1.02535738671515,0.297346044159151,0.566534329120136,0.999999999999987,0.443774380694633,0.082525789119099,0.029367552652624,0.996656649996253,0.999999999999987,0.833859195047751,0.021116809206884,0.950200219516292,0.901139854086062,0.40794013779285,0,0.455816927711563,0.455865213986564,0.559449381473135,0.244217350858305,0.001919323544443,0.001214479609892,0.855906234307385
117,1.02608010364991,0.285492692505321,0.562019924726136,0.999999999999992,0.447592298072409,0.085173615215115,0.026915776972744,0.996812645971588,0.999999999999992,0.831354145456564,0.020778131832845,0.952637298574415,0.906556356272625,0.414241389858335,0,0.46465877535794,0.466915190730479,0.558243719053742,0.25291518963069,0.003243847720845,0.001941845070664,0.858590498754298
118,1.02739925790774,0.280746396786278,0.556620006895195,0.999999999999984,0.454376004460523,0.08274239034857,0.028910509737497,0.996557515721038,0.999999999999984,0.832416902895134,0.022113082022493,0.952744961654785,0.908324890247681,0.416283901408552,0,0.472103982838124,0.473514744961015,0.553920994235438,0.259119325120917,0.002064046861324,0.001322214926723,0.859375983624524
119,1.02816141548683,0.275298936723656,0.550203796850372,0.999999999999987,0.451019106594042,0.083905939875662,0.028310174751022,0.996536835863194,0.999999999999987,0.831949126134767,0.022314746217304,0.952990181334857,0.907802648352074,0.421965762310928,0,0.476416545510991,0.475136469476145,0.550841796671476,0.265913993292553,0.002052419607447,0.001457742396091,0.868631542693543
120,1.0287728396502,0.272328936645678,0.543519115718986,0.999999999999984,0.460429989304237,0.089241314201001,0.028109717704864,0.996430223433867,0.999999999999984,0.830581653793987,0.02182915183532,0.955214410901061,0.905340665202024,0.423422490683847,0,0.478586380343856,0.480508211119358,0.546044537455474,0.276406392312542,0.002362016718163,0.001290579844328,0.874019097807906
121,1.02987510480538,0.265522177520987,0.534448554672357,0.999999999999987,0.464736700852077,0.09141256940799,0.028301230265167,0.996823199203886,0.999999999999987,0.82742194179928,0.022983876856748,0.960079013320652,0.909005505634154,0.432841485970932,0,0.485249779020755,0.490174783812668,0.539379093621446,0.287515459367791,0.002458780999695,0.000964197804718,0.877904782008604
122,1.03141433882994,0.259304857293024,0.529315583266898,0.999999999999987,0.466212954512315,0.089156721777935,0.02795407928557,0.99662675823045,0.999999999999987,0.827929471295993,0.022260653936335,0.961902040016554,0.909989463537651,0.436341137742143,0,0.494765673664903,0.498654172004091,0.53559853215086,0.293130403542153,0.002484408622626,0.00115083095586,0.881368257690193
123,1.03278980995737,0.254992154408384,0.526336804731384,0.999999999999988,0.464430059142309,0.090643517774791,0.029833749186429,0.996829132803294,0.999999999999988,0.825861438815809,0.023397226321415,0.961547740765116,0.91232454336971,0.439016516022694,0,0.497962387968421,0.495264485857427,0.533765510366943,0.295563346258723,0.002865028082681,0.001164554087684,0.885715193186461
124,1.03454604217149,0.253413430525561,0.521847038252834,0.999999999999984,0.469702973605488,0.089278601222081,0.029691510610615,0.99662905082212,0.999999999999984,0.828897708679964,0.02283322215997,0.966288716226585,0.920709433793336,0.456092846477835,0,0.51602404690789,0.515880324633738,0.530540530142812,0.303996823425557,0.001950831065482,0.001306123905143,0.886061078318242
125,1.03521302141256,0.251441190622697,0.511072116181132,0.999999999999988,0.473567798489351,0.092866608537265,0.032043132725152,0.996707128819253,0.999999999999988,0.836279095160506,0.021758497587337,0.967777118026654,0.922882130267697,0.459166537692827,0,0.525634816363501,0.525126993462849,0.520017820914826,0.310028674606492,0.002617964476815,0.000814780989768,0.885961282937924
126,1.03707970043833,0.250030268407943,0.508818575265131,0.99999999999999,0.479409727039061,0.08971185175604,0.031178659452555,0.996737829768984,0.99999999999999,0.8348574970603,0.02295307105161,0.970264790193388,0.92400369257872,0.468941394895704,0,0.537930494058376,0.538320911454882,0.515055878938304,0.313578754086011,0.002366608695693,0.001626942324913,0.887713045680881
127,1.03784679341656,0.24937390036274,0.504831384444146,0.999999999999984,0.489483213056436,0.0881955483814,0.032302344883177,0.996829966600618,0.999999999999984,0.836799470212464,0.022488687275526,0.96982052313997,0.926489856661868,0.473390827871402,0,0.547151672710814,0.546737284355232,0.513353962529303,0.326020810043841,0.002746661762852,0.001533893026847,0.891609263003111
